Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-30T09:12:41.974Z","On-Demand","claude-4.5-sonnet","No","24790","10394","203778","1519","240481","0.21"
"2025-09-30T09:09:21.922Z","On-Demand","claude-4.5-sonnet","No","106977","28956","206836","4167","346936","0.61"
"2025-09-30T02:05:04.995Z","On-Demand","claude-4.5-sonnet","No","1370","2043","825637","860","829910","0.27"
"2025-09-30T02:02:25.806Z","On-Demand","claude-4.5-sonnet","No","2985","3387","1462665","1502","1470539","0.48"
"2025-09-30T02:01:52.722Z","On-Demand","claude-4.5-sonnet","No","0","0","0","0","0","0.00"
"2025-09-30T02:00:27.053Z","On-Demand","claude-4.5-sonnet","No","4490","1577","477999","561","484627","0.17"
"2025-09-30T01:59:50.115Z","Errored, Not Charged","claude-4.5-sonnet","No","1557","3677","311789","1878","318901","0.14"
"2025-09-30T01:58:38.952Z","On-Demand","claude-4.5-sonnet","No","6100","4762","758244","2867","771973","0.31"
"2025-09-30T01:55:32.705Z","On-Demand","claude-4.5-sonnet","No","139147","14695","1685169","6491","1845502","1.17"
"2025-09-30T01:40:31.721Z","On-Demand","claude-4.5-sonnet","No","123049","32910","3779007","19069","3954035","1.98"
"2025-09-30T01:20:58.736Z","On-Demand","claude-4.5-sonnet","No","9419","8352","652790","3725","674286","0.31"
"2025-09-30T01:17:36.237Z","On-Demand","claude-4.5-sonnet","No","79335","613","10185","513","90646","0.31"
"2025-09-30T01:10:01.902Z","On-Demand","claude-4.5-sonnet","No","11352","10350","814241","3842","839785","0.38"
"2025-09-30T01:05:21.364Z","On-Demand","claude-4.5-sonnet","No","10538","6478","872223","3387","892626","0.37"
"2025-09-30T01:03:02.456Z","On-Demand","claude-4.5-sonnet","No","9153","10431","430400","7208","457192","0.30"
"2025-09-30T00:56:30.343Z","On-Demand","claude-4.5-sonnet","No","46933","207999","1029742","19982","1304656","0.84"
"2025-09-30T00:50:21.327Z","On-Demand","claude-4.5-sonnet","No","2831","4939","1006185","4612","1018567","0.40"
"2025-09-30T00:46:37.682Z","On-Demand","claude-4.5-sonnet","No","8234","6908","641170","3094","659406","0.29"
"2025-09-30T00:44:22.098Z","On-Demand","claude-4.5-sonnet","No","16119","14985","1662647","3240","1696991","0.65"
"2025-09-30T00:30:27.008Z","On-Demand","claude-4.5-sonnet","No","36475","35433","4701219","30508","4803635","2.11"
"2025-09-30T00:25:38.142Z","On-Demand","claude-4.5-sonnet","No","28829","29741","1259640","12141","1330351","0.76"
"2025-09-30T00:12:11.580Z","On-Demand","claude-4.5-sonnet","No","66806","82344","625282","42578","817010","1.32"
"2025-09-30T00:02:08.074Z","On-Demand","claude-4.5-sonnet","No","24855","142586","206321","9287","383049","0.30"
"2025-09-29T23:26:49.813Z","On-Demand","claude-4.5-sonnet","No","4626","6131","497285","1277","509319","0.20"
"2025-09-29T23:26:10.931Z","Errored, Not Charged","claude-4.5-sonnet","No","150376","1242","170182","284","322084","0.62"
"2025-09-29T23:22:47.194Z","On-Demand","claude-4.5-sonnet","No","6314","6990","644340","945","658589","0.25"
"2025-09-29T23:18:30.344Z","On-Demand","claude-4.5-sonnet","No","147481","16093","769400","1533","934507","0.86"
"2025-09-29T23:02:17.767Z","On-Demand","claude-4.5-sonnet","No","4019","3471","784515","1277","793282","0.28"
"2025-09-29T22:56:04.582Z","On-Demand","claude-4.5-sonnet","No","15028","14644","1171368","6660","1207700","0.55"
"2025-09-29T22:53:23.668Z","On-Demand","claude-4.5-sonnet","No","130511","4195","422115","1904","558725","0.66"
"2025-09-29T22:41:34.558Z","On-Demand","claude-4.5-sonnet","No","7883","10841","1138279","2267","1159270","0.44"
"2025-09-29T22:39:18.413Z","On-Demand","claude-4.5-sonnet","No","9380","14739","1870596","3932","1898647","0.70"
"2025-09-29T22:38:18.013Z","On-Demand","claude-4.5-sonnet","No","6685","5764","628236","1024","641709","0.25"
"2025-09-29T22:34:12.153Z","On-Demand","claude-4.5-sonnet","No","14965","21934","1945007","6036","1987942","0.80"
"2025-09-29T22:31:16.658Z","On-Demand","claude-4.5-sonnet","No","3990","5634","419352","1498","430474","0.18"
"2025-09-29T22:30:38.602Z","On-Demand","claude-4.5-sonnet","No","3722","4556","302260","1092","311630","0.13"
"2025-09-29T22:29:51.201Z","On-Demand","claude-4.5-sonnet","No","10688","5333","383283","1088","400392","0.19"
"2025-09-29T22:25:51.907Z","On-Demand","claude-4.5-sonnet","No","5992","36729","675316","8511","726548","0.44"
"2025-09-29T22:24:27.273Z","Errored, Not Charged","claude-4.5-sonnet","No","2369","1429","79808","128","83734","0.04"
"2025-09-29T22:21:48.408Z","On-Demand","claude-4.5-sonnet","No","69944","6136","247972","1216","325268","0.37"
"2025-09-29T22:12:17.977Z","On-Demand","claude-4.5-sonnet","No","4532","17184","436665","2733","461114","0.24"
"2025-09-29T22:10:19.019Z","On-Demand","claude-4.5-sonnet","No","128660","2363","283877","1219","416119","0.59"
"2025-09-29T22:08:52.473Z","On-Demand","claude-4.5-sonnet","No","4073","12338","474059","2169","492639","0.23"
"2025-09-29T22:07:36.526Z","On-Demand","claude-4.5-sonnet","No","6465","10821","555539","2801","575626","0.27"
"2025-09-29T22:05:29.536Z","On-Demand","claude-4.5-sonnet","No","4386","4556","340566","1157","350665","0.15"
"2025-09-29T22:03:58.899Z","On-Demand","claude-4.5-sonnet","No","44414","3867","272988","1158","322427","0.28"
"2025-09-29T21:58:01.644Z","On-Demand","claude-4.5-sonnet","No","5848","5169","524470","2483","537970","0.23"
"2025-09-29T21:52:02.577Z","On-Demand","claude-4.5-sonnet","No","15913","15243","1089785","5637","1126578","0.52"
"2025-09-29T21:49:38.403Z","On-Demand","claude-4.5-sonnet","No","2323","2075","336237","1099","341734","0.13"
"2025-09-29T21:48:03.013Z","On-Demand","claude-4.5-sonnet","No","6784","1658","436891","798","446131","0.17"
"2025-09-29T21:46:12.905Z","On-Demand","claude-4.5-sonnet","No","38807","20437","436304","11024","506572","0.50"
"2025-09-29T21:40:49.862Z","On-Demand","claude-4.5-sonnet","No","94747","36093","1894916","18431","2044187","1.31"
"2025-09-29T21:31:40.810Z","On-Demand","claude-4.5-sonnet","No","53796","13654","126521","8836","202807","0.41"
"2025-09-29T21:17:53.093Z","On-Demand","claude-4.5-sonnet","No","44038","37166","215434","15715","312353","0.58"
"2025-09-29T20:44:36.772Z","On-Demand","claude-4.5-sonnet","No","97717","3184","225828","1130","327859","0.46"
"2025-09-29T20:43:46.129Z","On-Demand","claude-4.5-sonnet","No","9352","9344","522528","2984","544208","0.26"
"2025-09-29T20:43:38.017Z","Errored, Not Charged","claude-4.5-sonnet","No","0","0","0","0","0","0.00"
"2025-09-29T20:40:39.140Z","On-Demand","claude-4.5-sonnet","No","6009","6355","577800","3266","593430","0.26"
"2025-09-29T20:39:01.589Z","On-Demand","claude-4.5-sonnet","No","81378","7393","375100","2378","466249","0.48"
"2025-09-29T20:07:25.109Z","On-Demand","claude-4.5-sonnet","No","2602","2176","254859","1175","260812","0.11"
"2025-09-29T20:02:56.152Z","On-Demand","claude-4.5-sonnet","No","18908","16810","736661","6417","778796","0.44"
"2025-09-29T19:57:23.940Z","On-Demand","claude-4.5-sonnet","No","52116","5455","137240","3357","198168","0.30"
"2025-09-27T14:46:32.353Z","On-Demand","grok-4-fast-reasoning","No","0","10893","11759","94","22746","0.003"
"2025-09-27T12:55:18.969Z","On-Demand","grok-4-fast-reasoning","No","0","15331","109","200","15640","0.003"
"2025-09-25T07:01:28.104Z","On-Demand","grok-4-fast-reasoning","No","0","26526","122747","4655","153928","0.01"
"2025-09-24T22:28:00.353Z","On-Demand","grok-4-fast-reasoning","No","0","2515","52187","1698","56400","0.004"
"2025-09-24T22:24:07.946Z","On-Demand","grok-4-fast-reasoning","No","0","43735","8457","1617","53809","0.01"
"2025-09-24T22:18:30.074Z","On-Demand","grok-4-fast-reasoning","No","0","38848","7323","192","46363","0.01"
"2025-09-24T17:43:41.784Z","On-Demand","grok-4-fast-reasoning","No","0","30199","7482","2451","40132","0.01"
"2025-09-24T17:21:49.810Z","Included","auto","No","0","2625","97536","709","100870","0.03"
"2025-09-24T17:17:12.372Z","Included","auto","No","0","29151","91776","848","121775","0.06"
"2025-09-24T17:12:38.828Z","Included","auto","No","0","13231","75648","893","89772","0.04"
"2025-09-24T17:06:54.050Z","On-Demand","grok-4-fast-reasoning","No","0","50862","49247","1634","101743","0.01"
"2025-09-24T16:58:41.322Z","On-Demand","grok-4-fast-reasoning","No","0","135192","46924","2992","185108","0.06"
"2025-09-24T16:47:33.074Z","On-Demand","grok-4-fast-reasoning","No","0","0","0","0","0","0.00"
"2025-09-24T16:47:17.796Z","Aborted, Not Charged","grok-4-fast-reasoning","No","0","0","0","0","0","0.00"
"2025-09-24T16:43:17.961Z","On-Demand","grok-4-fast-reasoning","No","0","813","175739","885","177437","0.01"
"2025-09-24T16:42:49.556Z","On-Demand","grok-4-fast-reasoning","No","0","1706","174038","661","176405","0.01"
"2025-09-24T16:42:09.858Z","On-Demand","grok-4-fast-reasoning","No","0","167919","6124","1576","175619","0.07"
"2025-09-24T16:19:50.644Z","On-Demand","grok-4-fast-reasoning","No","0","3296","344795","106","348197","0.02"
"2025-09-24T16:17:38.640Z","On-Demand","grok-4-fast-reasoning","No","0","163537","7482","891","171910","0.07"
"2025-09-24T15:45:26.806Z","On-Demand","grok-4-fast-reasoning","No","0","0","0","0","0","0.00"
"2025-09-24T15:27:49.439Z","On-Demand","grok-4-fast-reasoning","No","0","117695","198766","520","316981","0.06"
"2025-09-24T15:06:40.705Z","On-Demand","grok-4-fast-reasoning","No","0","153119","151878","305","305302","0.07"
"2025-09-24T13:44:26.202Z","On-Demand","grok-4-fast-reasoning","No","0","143317","7479","97","150893","0.06"
"2025-09-24T13:36:59.081Z","On-Demand","grok-4-fast-non-reasoning","No","0","148407","2","334","148743","0.06"
"2025-09-24T13:33:15.451Z","On-Demand","grok-4-fast-non-reasoning","No","0","4308","852820","1146","858274","0.05"
"2025-09-24T13:33:09.829Z","On-Demand","grok-4-fast-non-reasoning","No","0","0","0","0","0","0.00"
"2025-09-24T13:32:23.010Z","On-Demand","grok-4-fast-non-reasoning","No","0","1226","139837","236","141299","0.01"
"2025-09-24T13:29:13.456Z","On-Demand","grok-4-fast-non-reasoning","No","0","1042","134183","4259","139484","0.01"
"2025-09-24T13:28:10.027Z","On-Demand","grok-4-fast-non-reasoning","No","0","132666","131018","1314","264998","0.06"
"2025-09-24T13:27:56.264Z","Errored, Not Charged","grok-4-fast-reasoning","No","0","123532","7479","28","131039","0.05"
"2025-09-24T13:04:19.736Z","On-Demand","grok-4-fast-reasoning","No","0","8696","255185","28","263909","0.02"
"2025-09-24T12:59:11.294Z","On-Demand","grok-4-fast-reasoning","No","0","118879","256070","359","375308","0.04"
"2025-09-24T12:58:28.663Z","On-Demand","grok-4-fast-reasoning","No","0","116345","7323","116","123784","0.02"
"2025-09-24T12:39:34.726Z","On-Demand","grok-4-fast-reasoning","No","0","112263","7482","1675","121420","0.02"
"2025-09-24T11:49:51.560Z","On-Demand","grok-4-fast-reasoning","No","0","110446","265","4358","115069","0.02"
"2025-09-24T11:30:11.781Z","On-Demand","grok-4-fast-reasoning","No","0","6374","93240","5335","104949","0.01"
"2025-09-24T11:28:43.305Z","On-Demand","grok-4-fast-reasoning","No","0","33204","60041","2825","96070","0.01"
"2025-09-24T11:26:58.786Z","On-Demand","grok-4-fast-reasoning","No","0","85396","100512","86","185994","0.02"
"2025-09-24T10:47:03.538Z","Included","grok-code-fast-1","No","0","48559","846784","2612","897955","0.03"
"2025-09-23T21:23:54.932Z","Errored, Not Charged","claude-4-sonnet","No","1216","622","42234","697","44769","0.03"
"2025-09-23T21:23:27.525Z","On-Demand","claude-4-sonnet","No","9985","9","28745","512","39251","0.05"
"2025-09-23T15:23:52.500Z","Included","auto","No","0","4573","40448","1090","46111","0.02"
"2025-09-23T14:33:44.872Z","Included","auto","No","0","313","33536","415","34264","0.01"
"2025-09-23T14:31:00.244Z","Included","auto","No","0","40710","88192","1295","130197","0.08"
"2025-09-23T14:16:13.131Z","Included","auto","No","0","292","28288","487","29067","0.01"
"2025-09-23T14:15:43.994Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-23T14:08:04.561Z","Included","auto","No","0","615","27264","670","28549","0.01"
"2025-09-23T14:01:09.205Z","Included","auto","No","0","32198","81664","3545","117407","0.08"
"2025-09-23T11:34:55.013Z","Included","auto","No","0","10558","78208","1547","90313","0.04"
"2025-09-22T17:14:57.283Z","Included","auto","No","0","134554","866176","464","1001194","0.39"
"2025-09-22T12:04:33.669Z","Included","auto","No","0","718","282624","161","283503","0.07"
"2025-09-22T12:03:59.237Z","Included","auto","No","0","1046","281344","237","282627","0.07"
"2025-09-22T12:03:37.216Z","Included","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-22T12:03:27.441Z","Included","grok-code-fast-1","No","0","0","0","0","0","0.00"
"2025-09-22T11:59:52.330Z","Included","auto","No","0","129974","288256","1200","419430","0.24"
"2025-09-22T11:33:29.378Z","Included","auto","No","0","94102","442240","684","537026","0.23"
"2025-09-22T11:32:40.204Z","Included","auto","No","0","37812","221696","381","259889","0.10"
"2025-09-22T11:31:52.934Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-22T10:06:47.984Z","Included","auto","No","0","2326","254720","1181","258227","0.07"
"2025-09-22T10:04:37.685Z","Included","auto","No","0","2074","250496","144","252714","0.07"
"2025-09-22T10:03:37.580Z","Errored, Not Charged","auto","No","0","114327","134912","639","249878","0.18"
"2025-09-22T09:49:43.806Z","Included","auto","No","0","112699","133376","747","246822","0.18"
"2025-09-22T09:49:21.680Z","Errored, Not Charged","gpt-5-high","No","0","0","0","0","0","0.00"
"2025-09-21T19:56:55.181Z","On-Demand","claude-4-sonnet","No","7104","586","400969","3418","412077","0.20"
"2025-09-21T19:55:03.015Z","On-Demand","claude-4-sonnet","No","4909","2191","193964","1224","202288","0.10"
"2025-09-21T19:51:10.378Z","On-Demand","claude-4-sonnet","No","12935","546","697286","6135","716902","0.35"
"2025-09-21T19:49:51.576Z","On-Demand","claude-4-sonnet","No","12320","22","94783","807","107932","0.09"
"2025-09-20T13:55:49.949Z","On-Demand","gpt-5-high","No","0","20417","537600","4890","562907","0.14"
"2025-09-20T13:54:29.659Z","On-Demand","gpt-5-high","No","0","624","96896","1302","98822","0.03"
"2025-09-20T13:23:36.185Z","On-Demand","gpt-5-high","No","0","86606","295808","5428","387842","0.20"
"2025-09-20T13:20:52.993Z","Included","auto","No","77892","0","427456","2226","507574","0.22"
"2025-09-20T12:51:27.437Z","Included","auto","No","628","0","315936","4675","321239","0.11"
"2025-09-20T12:50:30.647Z","Included","auto","No","65767","0","82848","3285","151900","0.12"
"2025-09-20T12:20:00.866Z","Included","auto","No","64513","0","149568","775","214856","0.12"
"2025-09-20T12:15:37.074Z","On-Demand","gpt-5-high","No","0","1720","222464","6391","230575","0.09"
"2025-09-20T12:15:22.391Z","Errored, Not Charged","gpt-5-high","No","0","0","0","0","0","0.00"
"2025-09-20T12:15:13.605Z","Errored, Not Charged","gpt-5-high","No","0","0","0","0","0","0.00"
"2025-09-20T11:53:11.256Z","On-Demand","gpt-5-high","No","0","1359","145024","2565","148948","0.05"
"2025-09-20T11:44:21.514Z","On-Demand","gpt-5-high","No","0","1290","142208","6038","149536","0.08"
"2025-09-20T11:43:21.341Z","Errored, Not Charged","gpt-5-high","No","0","0","0","0","0","0.00"
"2025-09-20T11:36:57.454Z","On-Demand","gpt-5-high","No","0","57195","797696","10976","865867","0.28"
"2025-09-20T11:35:22.638Z","Included","auto","No","10631","0","136672","2617","149920","0.06"
"2025-09-20T11:17:05.508Z","Included","auto","No","37530","74638","182368","17518","312054","0.29"
"2025-09-20T10:49:40.811Z","On-Demand","gpt-5-high","No","0","616755","1365248","17842","1999845","1.12"
"2025-09-20T10:46:48.867Z","Included","auto","No","3410","0","729824","1480","734714","0.20"
"2025-09-20T10:44:08.932Z","Included","auto","No","1756","0","299424","995","302175","0.08"
"2025-09-20T10:43:17.406Z","Included","auto","No","3977","0","485312","1557","490846","0.14"
"2025-09-20T10:37:34.043Z","Included","auto","No","3544","0","368160","1213","372917","0.10"
"2025-09-20T10:31:23.752Z","Included","auto","No","5272","0","530432","940","536644","0.14"
"2025-09-20T10:30:09.204Z","Included","auto","No","2728","2769","255776","1494","262767","0.08"
"2025-09-20T10:28:52.993Z","Included","auto","No","2289","0","494784","1597","498670","0.14"
"2025-09-20T10:27:03.037Z","Included","auto","No","5610","0","543616","1437","550663","0.15"
"2025-09-20T10:23:14.432Z","Included","auto","No","44327","0","545344","1581","591252","0.20"
"2025-09-20T10:21:24.060Z","Included","auto","No","1772","0","138048","700","140520","0.04"
"2025-09-20T10:20:40.997Z","Included","auto","No","1868","0","132352","1296","135516","0.04"
"2025-09-20T10:19:52.714Z","Included","auto","No","2060","19967","258240","1889","282156","0.10"
"2025-09-20T10:18:43.696Z","Included","auto","No","1216","0","120064","3645","124925","0.05"
"2025-09-20T10:17:40.232Z","Included","auto","No","1095","0","223520","4182","228797","0.08"
"2025-09-20T10:17:08.425Z","Included","auto","No","45706","0","7104","229","53039","0.06"
"2025-09-20T09:34:03.973Z","Included","auto","No","890","0","52096","94","53080","0.01"
"2025-09-20T09:22:26.780Z","Included","auto","No","32154","0","684096","9303","725553","0.27"
"2025-09-20T09:20:10.172Z","Included","auto","No","21423","0","65600","2561","89584","0.06"
"2025-09-20T09:19:03.257Z","Included","auto","No","0","6322","0","119","6441","0.01"
"2025-09-20T09:18:02.833Z","Included","auto","No","0","6268","0","90","6358","0.01"
"2025-09-20T08:47:20.061Z","Included","auto","No","14576","73657","28736","6055","123024","0.15"
"2025-09-20T08:21:43.754Z","On-Demand","claude-4-sonnet","No","27517","183","145457","4676","177833","0.22"
"2025-09-20T08:20:31.147Z","Errored, Not Charged","claude-4-sonnet","No","28439","17","58649","926","88031","0.14"
"2025-09-19T18:52:21.817Z","On-Demand","gpt-5","No","0","101856","783872","8599","894327","0.31"
"2025-09-19T18:51:28.751Z","On-Demand","claude-4-sonnet","No","5606","3168","633305","1431","643510","0.24"
"2025-09-19T18:48:10.961Z","Errored, Not Charged","claude-4-sonnet","No","13200","98","1043510","1831","1058639","0.39"
"2025-09-19T18:47:15.566Z","On-Demand","claude-4-sonnet","No","5831","523","751747","1751","759852","0.28"
"2025-09-19T18:45:15.530Z","On-Demand","claude-4-sonnet","No","93877","170942","439564","9200","713583","0.75"
"2025-09-19T18:18:56.128Z","Included","auto","No","50294","856","385933","2409","439492","0.17"
"2025-09-19T18:08:41.201Z","Included","auto","No","9980","0","905784","3262","919026","0.26"
"2025-09-19T18:05:15.929Z","Included","auto","No","92342","0","594507","1548","688397","0.27"
"2025-09-19T17:52:22.133Z","On-Demand","claude-4-sonnet","No","1941","741","310993","961","314636","0.12"
"2025-09-19T17:48:32.968Z","On-Demand","claude-4-sonnet","No","144398","1661","162848","1294","310201","0.61"
"2025-09-19T17:47:55.809Z","On-Demand","claude-4-sonnet","No","725","520","150383","301","151929","0.05"
"2025-09-19T17:47:10.986Z","On-Demand","claude-4-sonnet","No","2726","526","295842","1485","300579","0.12"
"2025-09-19T17:46:19.530Z","On-Demand","claude-4-sonnet","No","3007","663","289687","1471","294828","0.12"
"2025-09-19T17:42:45.905Z","On-Demand","claude-4-sonnet","No","7521","2063","700615","3430","713629","0.30"
"2025-09-19T17:41:38.754Z","On-Demand","claude-4-sonnet","No","126207","1239","676215","2994","806655","0.72"
"2025-09-19T17:23:51.049Z","Included","auto","No","3119","0","369280","2471","374870","0.11"
"2025-09-19T17:22:13.527Z","On-Demand","claude-4-sonnet","No","118839","142","258760","1241","378982","0.54"
"2025-09-19T17:21:35.718Z","Included","auto","No","7744","0","524928","833","533505","0.15"
"2025-09-19T17:20:33.150Z","Included","auto","No","4953","14791","762176","2321","784241","0.23"
"2025-09-19T17:19:01.155Z","Included","auto","No","4941","0","722144","7988","735073","0.23"
"2025-09-19T17:17:57.838Z","Errored, Not Charged","auto","No","1067","0","134592","966","136625","0.04"
"2025-09-19T17:15:37.782Z","Included","auto","No","5731","0","321568","1648","328947","0.10"
"2025-09-19T17:14:27.273Z","Included","auto","No","560","0","62048","192","62800","0.02"
"2025-09-19T17:14:06.814Z","Errored, Not Charged","auto","No","201","0","61856","44","62101","0.02"
"2025-09-19T17:12:28.891Z","Errored, Not Charged","auto","No","54430","6988","68352","1320","131090","0.10"
"2025-09-19T17:09:27.903Z","On-Demand","claude-4-sonnet","No","110478","1599","586108","5233","703418","0.67"
"2025-09-19T15:45:42.056Z","On-Demand","claude-4-sonnet","No","23169","495","186657","4749","215070","0.22"
"2025-09-19T15:43:29.488Z","On-Demand","claude-4-sonnet","No","18621","519","455997","3109","478246","0.25"
"2025-09-19T15:38:15.863Z","On-Demand","claude-4-sonnet","No","72556","702","175786","657","249701","0.34"
"2025-09-19T15:24:54.209Z","Included","auto","No","52333","0","923866","14193","990392","0.38"
"2025-09-19T15:19:44.417Z","On-Demand","claude-4-sonnet","No","9276","118","452239","5245","466878","0.25"
"2025-09-19T15:18:51.302Z","Errored, Not Charged","claude-4-sonnet","No","60302","524","140284","697","201807","0.28"
"2025-09-19T14:52:28.746Z","On-Demand","claude-4-sonnet","No","50904","55","342286","10621","403866","0.45"
"2025-09-19T14:08:30.585Z","On-Demand","claude-4-sonnet","No","9786","137","676150","5239","691312","0.32"
"2025-09-19T14:07:43.498Z","Errored, Not Charged","claude-4-sonnet","No","42006","487","128147","362","171002","0.20"
"2025-09-19T14:01:18.979Z","On-Demand","claude-4-sonnet","No","41400","29","150565","4600","196594","0.27"
"2025-09-19T14:00:35.958Z","Errored, Not Charged","auto","No","0","0","0","0","0","0.00"
"2025-09-19T13:58:41.446Z","Errored, Not Charged","auto","No","17874","0","98656","648","117178","0.05"
"2025-09-19T13:53:49.762Z","Included","auto","No","22118","0","7129","99","29346","0.03"
"2025-09-19T13:51:52.265Z","On-Demand","gpt-5","No","0","3346","153984","3582","160912","0.06"
"2025-09-19T13:49:15.930Z","On-Demand","gpt-5","No","0","19276","199808","3675","222759","0.09"
"2025-09-19T13:02:15.826Z","On-Demand","gpt-5","No","0","6513","100480","2414","109407","0.04"
"2025-09-19T12:55:52.255Z","On-Demand","gpt-5","No","0","6483","27648","856","34987","0.02"
"2025-09-19T07:37:39.192Z","On-Demand","claude-4-sonnet","No","75869","1745","180251","667","258532","0.35"
"2025-09-19T07:37:23.631Z","Errored, Not Charged","claude-4-sonnet","No","0","0","0","0","0","0.00"
"2025-09-19T07:36:28.061Z","On-Demand","claude-4-sonnet","No","67337","5208","10601","532","83678","0.28"
"2025-09-19T07:30:29.133Z","On-Demand","claude-4-sonnet","No","67064","1150","162912","755","231881","0.32"
"2025-09-19T07:24:45.748Z","On-Demand","claude-4-sonnet","No","64530","1169","84169","356","150224","0.28"
"2025-09-19T07:18:44.434Z","On-Demand","claude-4-sonnet","No","62513","4839","76992","1422","145766","0.29"
"2025-09-18T19:41:39.155Z","On-Demand","claude-4-sonnet","No","1097","140","130420","545","132202","0.05"
"2025-09-18T19:40:29.515Z","On-Demand","claude-4-sonnet","No","6061","1772","435911","2058","445802","0.19"
"2025-09-18T19:38:06.107Z","On-Demand","claude-4-sonnet","No","12163","1080","1322207","3834","1339284","0.50"
"2025-09-18T19:33:04.496Z","On-Demand","claude-4-sonnet","No","36176","101652","712684","14175","864687","0.49"
"2025-09-18T19:30:26.248Z","On-Demand","gpt-5","No","0","11289","66432","9403","87124","0.12"
"2025-09-18T19:27:45.870Z","On-Demand","claude-4-sonnet","No","161070","206","1524377","3270","1688923","1.11"
"2025-09-18T19:24:09.332Z","On-Demand","claude-4-sonnet","No","6169","1732","1294485","2312","1304698","0.45"
"2025-09-18T19:22:05.220Z","On-Demand","claude-4-sonnet","No","7576","361","1076369","3844","1088150","0.41"
"2025-09-18T19:18:25.422Z","On-Demand","claude-4-sonnet","No","5487","1785","291619","2363","301254","0.15"
"2025-09-18T19:16:38.766Z","On-Demand","claude-4-sonnet","No","5009","1849","281352","2075","290285","0.14"
"2025-09-18T19:12:33.427Z","On-Demand","claude-4-sonnet","No","1581","207","278411","631","280830","0.10"
"2025-09-18T19:10:37.291Z","On-Demand","claude-4-sonnet","No","128397","2041","1369601","3041","1503080","0.94"
"2025-09-18T19:03:11.459Z","On-Demand","claude-4-sonnet","No","3940","1736","645562","1127","652365","0.23"
"2025-09-18T18:59:39.508Z","On-Demand","claude-4-sonnet","No","16064","1791","2269732","4577","2292164","0.82"
"2025-09-18T18:57:44.557Z","On-Demand","claude-4-sonnet","No","100661","257","230476","541","331935","0.46"
"2025-09-18T18:21:58.780Z","On-Demand","claude-4-sonnet","No","1648","354","214739","641","217382","0.08"
"2025-09-18T18:19:52.500Z","On-Demand","claude-4-sonnet","No","96741","1843","328313","671","427568","0.48"
"2025-09-18T18:05:59.614Z","On-Demand","claude-4-sonnet","No","93313","426","918393","3954","1016086","0.69"
"2025-09-18T17:30:10.676Z","On-Demand","claude-4-sonnet","No","86854","1769","201333","887","290843","0.40"
"2025-09-18T17:28:18.771Z","Included","gemini-2.5-flash","No","0","9804","221855","1108","232767","0.01"
"2025-09-18T17:25:56.107Z","Included","gemini-2.5-flash","No","0","0","0","0","0","0.00"
"2025-09-18T17:23:43.566Z","Included","gemini-2.5-flash","No","0","564","57627","343","58534","0.003"
"2025-09-18T17:23:04.746Z","Included","gemini-2.5-flash","No","0","0","0","0","0","0.00"
"2025-09-18T17:22:49.899Z","Errored, Not Charged","gemini-2.5-flash","No","0","0","0","0","0","0.00"
"2025-09-18T17:22:10.867Z","Errored, Not Charged","gemini-2.5-flash","No","0","4015","115604","1189","120808","0.02"
"2025-09-18T17:21:05.180Z","Included","gemini-2.5-flash","No","0","2015","110999","658","113672","0.01"
"2025-09-18T17:19:58.848Z","Included","gemini-2.5-flash","No","0","1675","107316","1043","110034","0.01"
"2025-09-18T17:17:39.866Z","Included","gemini-2.5-flash","No","0","54485","145763","777","201025","0.02"
"2025-09-18T17:15:25.756Z","Included","gemini-2.5-flash","No","0","12961","54820","1323","69104","0.01"
"2025-09-18T17:13:23.436Z","Included","gemini-2.5-flash","No","0","4204","108866","1390","114460","0.01"
"2025-09-18T17:12:32.207Z","Included","gemini-2.5-flash","No","0","17360","23145","254","40759","0.004"
"2025-09-18T17:10:35.243Z","On-Demand","gpt-5","No","0","128479","23936","1029","153444","0.17"
"2025-09-18T17:05:34.825Z","On-Demand","gpt-5","No","0","130673","21248","870","152791","0.17"
"2025-09-18T16:28:27.957Z","Errored, Not Charged","claude-4-sonnet","No","18220","636","145366","987","165209","0.13"
"2025-09-18T16:26:24.995Z","On-Demand","claude-4-sonnet","No","1458","571","315000","501","317530","0.11"
"2025-09-18T16:25:22.539Z","On-Demand","claude-4-sonnet","No","2120","604","310724","905","314353","0.12"
"2025-09-18T16:23:57.184Z","On-Demand","claude-4-sonnet","No","2484","599","459710","956","463749","0.16"
"2025-09-18T16:23:01.532Z","On-Demand","claude-4-sonnet","No","2145","191","301483","1050","304869","0.11"
"2025-09-18T16:21:30.119Z","On-Demand","claude-4-sonnet","No","140095","585","309574","735","450989","0.63"
"2025-09-18T16:18:43.833Z","Errored, Not Charged","auto","No","0","7","2030","1008","3045","0.01"
"2025-09-18T16:10:58.453Z","Included","auto","No","0","1325","248448","930","250703","0.07"
"2025-09-18T16:07:58.519Z","Included","auto","No","0","5511","601088","1911","608510","0.17"
"2025-09-18T16:06:11.171Z","Included","auto","No","0","1370","117504","930","119804","0.04"
